name,state,staff_tests,total_staff_cases,staff_recovered,total_staff_deaths,prisoner_tests,total_prisoner_cases,prisoners_recovered,total_prisoner_deaths,as_of_date,year,month,region
Missouri,MO,12430.0,2252.0,2149.0,5.0,64455.0,5118.0,4900.0,40.0,2020-12-29,2020.0,12.0,Midwest
Missouri,MO,12403.0,2211.0,2093.0,5.0,63557.0,5010.0,4780.0,39.0,2020-12-22,2020.0,12.0,Midwest
Missouri,MO,12321.0,2140.0,2012.0,4.0,61919.0,4946.0,4705.0,37.0,2020-12-15,2020.0,12.0,Midwest
Missouri,MO,12268.0,2100.0,1953.0,4.0,60946.0,4914.0,4580.0,37.0,2020-12-09,2020.0,12.0,Midwest
Missouri,MO,12181.0,1938.0,1717.0,4.0,59757.0,4627.0,4041.0,33.0,2020-12-01,2020.0,12.0,Midwest
Missouri,MO,12181.0,1909.0,1648.0,4.0,59757.0,4614.0,3825.0,27.0,2020-11-24,2020.0,11.0,Midwest
Missouri,MO,11593.0,1616.0,1648.0,2.0,51732.0,4226.0,3825.0,22.0,2020-11-12,2020.0,11.0,Midwest
Missouri,MO,11593.0,1417.0,1051.0,2.0,50979.0,3793.0,2781.0,10.0,2020-11-03,2020.0,11.0,Midwest
Missouri,MO,11593.0,1194.0,816.0,2.0,49259.0,3272.0,2246.0,5.0,2020-10-27,2020.0,10.0,Midwest
Missouri,MO,11593.0,1086.0,679.0,1.0,48167.0,3044.0,2034.0,4.0,2020-10-20,2020.0,10.0,Midwest
Missouri,MO,11593.0,885.0,562.0,1.0,48167.0,2641.0,1549.0,2.0,2020-10-13,2020.0,10.0,Midwest
Missouri,MO,11593.0,759.0,510.0,0.0,27712.0,2385.0,1487.0,2.0,2020-10-05,2020.0,10.0,Midwest
Missouri,MO,11593.0,648.0,418.0,0.0,27562.0,2043.0,1305.0,1.0,2020-09-29,2020.0,9.0,Midwest
Missouri,MO,11593.0,539.0,354.0,0.0,27317.0,1794.0,995.0,1.0,2020-09-22,2020.0,9.0,Midwest
Missouri,MO,11593.0,472.0,295.0,0.0,27317.0,1525.0,828.0,1.0,2020-09-15,2020.0,9.0,Midwest
Missouri,MO,11593.0,426.0,263.0,0.0,26844.0,1039.0,699.0,1.0,2020-09-08,2020.0,9.0,Midwest
Missouri,MO,11593.0,370.0,216.0,0.0,26734.0,949.0,682.0,1.0,2020-09-01,2020.0,9.0,Midwest
Missouri,MO,11593.0,332.0,154.0,0.0,26463.0,918.0,622.0,1.0,2020-08-25,2020.0,8.0,Midwest
Missouri,MO,11593.0,264.0,107.0,0.0,26260.0,760.0,486.0,1.0,2020-08-18,2020.0,8.0,Midwest
Missouri,MO,11593.0,209.0,90.0,0.0,24178.0,685.0,394.0,1.0,2020-08-11,2020.0,8.0,Midwest
Missouri,MO,11593.0,165.0,70.0,0.0,22490.0,572.0,209.0,1.0,2020-08-04,2020.0,8.0,Midwest
Missouri,MO,11593.0,125.0,60.0,0.0,19483.0,520.0,179.0,1.0,2020-07-28,2020.0,7.0,Midwest
Missouri,MO,11593.0,113.0,47.0,0.0,17907.0,395.0,148.0,1.0,2020-07-21,2020.0,7.0,Midwest
Missouri,MO,11593.0,83.0,38.0,0.0,15527.0,245.0,101.0,1.0,2020-07-14,2020.0,7.0,Midwest
Missouri,MO,11593.0,70.0,24.0,0.0,14641.0,193.0,45.0,1.0,2020-07-07,2020.0,7.0,Midwest
Missouri,MO,11593.0,68.0,15.0,0.0,12320.0,159.0,29.0,1.0,2020-06-30,2020.0,6.0,Midwest
Missouri,MO,11593.0,55.0,15.0,0.0,9223.0,100.0,29.0,1.0,2020-06-23,2020.0,6.0,Midwest
Missouri,MO,11593.0,49.0,12.0,0.0,6134.0,58.0,28.0,1.0,2020-06-16,2020.0,6.0,Midwest
Missouri,MO,11593.0,35.0,12.0,0.0,3294.0,50.0,28.0,1.0,2020-06-09,2020.0,6.0,Midwest
Missouri,MO,830.0,32.0,12.0,0.0,2963.0,48.0,28.0,1.0,2020-06-02,2020.0,6.0,Midwest
Missouri,MO,830.0,27.0,12.0,0.0,1606.0,45.0,18.0,1.0,2020-05-27,2020.0,5.0,Midwest
Missouri,MO,830.0,27.0,12.0,0.0,588.0,44.0,18.0,1.0,2020-05-20,2020.0,5.0,Midwest
Missouri,MO,830.0,26.0,12.0,0.0,513.0,44.0,18.0,1.0,2020-05-13,2020.0,5.0,Midwest
Missouri,MO,830.0,20.0,12.0,0.0,380.0,32.0,18.0,1.0,2020-05-06,2020.0,5.0,Midwest
Missouri,MO,830.0,13.0,12.0,0.0,185.0,30.0,18.0,1.0,2020-04-29,2020.0,4.0,Midwest
Missouri,MO,830.0,13.0,12.0,0.0,66.0,4.0,18.0,1.0,2020-04-22,2020.0,4.0,Midwest
Missouri,MO,830.0,4.0,12.0,0.0,49.0,1.0,18.0,1.0,2020-04-15,2020.0,4.0,Midwest
Missouri,MO,830.0,0.0,12.0,0.0,41.0,1.0,18.0,1.0,2020-04-08,2020.0,4.0,Midwest
Missouri,MO,830.0,0.0,12.0,0.0,27.0,1.0,18.0,0.0,2020-04-01,2020.0,4.0,Midwest
Missouri,MO,830.0,0.0,12.0,0.0,10.0,1.0,18.0,0.0,2020-03-26,2020.0,3.0,Midwest
Montana,MT,466.0,287.0,3.0,0.0,1924.0,1127.0,3.0,6.0,2021-01-26,2021.0,1.0,West
Montana,MT,466.0,263.0,3.0,0.0,1924.0,1124.0,3.0,6.0,2021-01-11,2021.0,1.0,West
Montana,MT,466.0,262.0,3.0,0.0,1924.0,1124.0,3.0,6.0,2021-01-05,2021.0,1.0,West
Montana,MT,466.0,262.0,3.0,0.0,1924.0,1124.0,3.0,6.0,2020-12-30,2020.0,12.0,West
Montana,MT,466.0,262.0,3.0,0.0,1924.0,1124.0,3.0,6.0,2020-12-22,2020.0,12.0,West
Montana,MT,466.0,260.0,3.0,0.0,1924.0,1113.0,3.0,6.0,2020-12-14,2020.0,12.0,West
Montana,MT,466.0,255.0,3.0,0.0,1924.0,1053.0,3.0,4.0,2020-12-08,2020.0,12.0,West
Montana,MT,466.0,266.0,3.0,0.0,1924.0,1011.0,3.0,4.0,2020-11-30,2020.0,11.0,West
Montana,MT,466.0,244.0,3.0,0.0,1924.0,969.0,3.0,4.0,2020-11-23,2020.0,11.0,West
Montana,MT,466.0,232.0,3.0,0.0,1924.0,880.0,3.0,2.0,2020-11-16,2020.0,11.0,West
Montana,MT,466.0,209.0,3.0,0.0,1924.0,865.0,3.0,2.0,2020-11-10,2020.0,11.0,West
Montana,MT,466.0,199.0,3.0,0.0,1924.0,763.0,3.0,0.0,2020-11-02,2020.0,11.0,West
Montana,MT,466.0,157.0,3.0,0.0,1924.0,661.0,3.0,0.0,2020-10-26,2020.0,10.0,West
Montana,MT,466.0,97.0,3.0,0.0,1924.0,458.0,3.0,0.0,2020-10-19,2020.0,10.0,West
Montana,MT,466.0,72.0,3.0,0.0,1924.0,343.0,3.0,0.0,2020-10-13,2020.0,10.0,West
Montana,MT,466.0,72.0,3.0,0.0,1924.0,343.0,3.0,0.0,2020-10-08,2020.0,10.0,West
Montana,MT,466.0,28.0,3.0,0.0,1924.0,156.0,3.0,0.0,2020-10-02,2020.0,10.0,West
Montana,MT,466.0,27.0,3.0,0.0,1924.0,132.0,3.0,0.0,2020-09-25,2020.0,9.0,West
Montana,MT,466.0,20.0,3.0,0.0,1924.0,112.0,3.0,0.0,2020-09-18,2020.0,9.0,West
Montana,MT,466.0,12.0,3.0,0.0,1924.0,79.0,3.0,0.0,2020-09-11,2020.0,9.0,West
Montana,MT,466.0,9.0,3.0,0.0,1924.0,22.0,3.0,0.0,2020-09-03,2020.0,9.0,West
Montana,MT,466.0,9.0,3.0,0.0,1924.0,17.0,3.0,0.0,2020-08-27,2020.0,8.0,West
Montana,MT,466.0,9.0,3.0,0.0,1924.0,15.0,3.0,0.0,2020-08-18,2020.0,8.0,West
Montana,MT,466.0,9.0,3.0,0.0,1924.0,15.0,3.0,0.0,2020-08-14,2020.0,8.0,West
Montana,MT,466.0,8.0,3.0,0.0,1924.0,13.0,3.0,0.0,2020-08-04,2020.0,8.0,West
Montana,MT,466.0,8.0,3.0,0.0,1924.0,13.0,3.0,0.0,2020-07-29,2020.0,7.0,West
Montana,MT,458.0,5.0,3.0,0.0,1886.0,13.0,3.0,0.0,2020-07-21,2020.0,7.0,West
Montana,MT,458.0,3.0,3.0,0.0,1886.0,11.0,3.0,0.0,2020-07-14,2020.0,7.0,West
Montana,MT,195.0,3.0,3.0,0.0,723.0,3.0,3.0,0.0,2020-07-07,2020.0,7.0,West
Montana,MT,195.0,3.0,3.0,0.0,723.0,3.0,3.0,0.0,2020-06-30,2020.0,6.0,West
Montana,MT,195.0,3.0,3.0,0.0,723.0,3.0,3.0,0.0,2020-06-23,2020.0,6.0,West
Montana,MT,111.0,3.0,3.0,0.0,291.0,2.0,3.0,0.0,2020-06-17,2020.0,6.0,West
Montana,MT,111.0,3.0,3.0,0.0,291.0,2.0,3.0,0.0,2020-06-09,2020.0,6.0,West
Montana,MT,24.0,3.0,3.0,0.0,54.0,2.0,3.0,0.0,2020-06-02,2020.0,6.0,West
Montana,MT,24.0,3.0,3.0,0.0,54.0,2.0,3.0,0.0,2020-05-27,2020.0,5.0,West
Montana,MT,24.0,3.0,3.0,0.0,24.0,2.0,3.0,0.0,2020-05-20,2020.0,5.0,West
Montana,MT,24.0,3.0,3.0,0.0,7.0,2.0,3.0,0.0,2020-05-13,2020.0,5.0,West
Montana,MT,24.0,3.0,3.0,0.0,7.0,2.0,3.0,0.0,2020-05-06,2020.0,5.0,West
Montana,MT,24.0,3.0,3.0,0.0,27.0,2.0,3.0,0.0,2020-04-29,2020.0,4.0,West
Montana,MT,24.0,2.0,3.0,0.0,5.0,2.0,3.0,0.0,2020-04-22,2020.0,4.0,West
Montana,MT,24.0,2.0,3.0,0.0,5.0,2.0,3.0,0.0,2020-04-15,2020.0,4.0,West
Montana,MT,24.0,2.0,3.0,0.0,5.0,1.0,3.0,0.0,2020-04-08,2020.0,4.0,West
Montana,MT,24.0,2.0,3.0,0.0,5.0,1.0,3.0,0.0,2020-04-01,2020.0,4.0,West
Montana,MT,24.0,2.0,3.0,0.0,5.0,1.0,3.0,0.0,2020-03-26,2020.0,3.0,West
Nebraska,NE,,461.0,375.0,0.0,6464.0,932.0,871.0,6.0,2021-01-22,2021.0,1.0,Midwest
Nebraska,NE,,461.0,375.0,0.0,6282.0,890.0,863.0,6.0,2021-01-15,2021.0,1.0,Midwest
Nebraska,NE,,461.0,375.0,0.0,6059.0,876.0,810.0,6.0,2021-01-04,2021.0,1.0,Midwest
Nebraska,NE,,461.0,375.0,0.0,5972.0,873.0,777.0,6.0,2020-12-28,2020.0,12.0,Midwest
Nebraska,NE,,461.0,375.0,0.0,5972.0,873.0,777.0,6.0,2020-12-22,2020.0,12.0,Midwest
Nebraska,NE,,461.0,375.0,0.0,5743.0,855.0,720.0,6.0,2020-12-18,2020.0,12.0,Midwest
Nebraska,NE,,461.0,375.0,0.0,5525.0,786.0,666.0,6.0,2020-12-11,2020.0,12.0,Midwest
Nebraska,NE,,359.0,257.0,0.0,5200.0,743.0,502.0,5.0,2020-12-04,2020.0,12.0,Midwest
Nebraska,NE,,321.0,228.0,0.0,4755.0,677.0,312.0,4.0,2020-11-27,2020.0,11.0,Midwest
Nebraska,NE,,321.0,228.0,0.0,4111.0,577.0,281.0,3.0,2020-11-20,2020.0,11.0,Midwest
Nebraska,NE,,321.0,228.0,0.0,3479.0,429.0,269.0,3.0,2020-11-13,2020.0,11.0,Midwest
Nebraska,NE,,321.0,228.0,0.0,3164.0,283.0,241.0,2.0,2020-11-01,2020.0,11.0,Midwest
Nebraska,NE,,321.0,228.0,0.0,3075.0,260.0,234.0,2.0,2020-10-23,2020.0,10.0,Midwest
Nebraska,NE,,321.0,228.0,0.0,2738.0,242.0,191.0,1.0,2020-10-09,2020.0,10.0,Midwest
Nebraska,NE,,321.0,228.0,0.0,2738.0,231.0,146.0,1.0,2020-10-02,2020.0,10.0,Midwest
Nebraska,NE,,321.0,228.0,0.0,2102.0,210.0,135.0,1.0,2020-09-25,2020.0,9.0,Midwest
Nebraska,NE,,121.0,64.0,0.0,1979.0,196.0,28.0,1.0,2020-09-18,2020.0,9.0,Midwest
Nebraska,NE,,82.0,63.0,0.0,1546.0,57.0,9.0,1.0,2020-09-11,2020.0,9.0,Midwest
Nebraska,NE,,82.0,63.0,0.0,955.0,11.0,10.0,0.0,2020-08-28,2020.0,8.0,Midwest
Nebraska,NE,,82.0,63.0,0.0,953.0,10.0,10.0,0.0,2020-08-21,2020.0,8.0,Midwest
Nebraska,NE,,55.0,42.0,0.0,950.0,10.0,10.0,0.0,2020-08-14,2020.0,8.0,Midwest
Nebraska,NE,,49.0,34.0,0.0,945.0,10.0,10.0,0.0,2020-08-07,2020.0,8.0,Midwest
Nebraska,NE,,42.0,26.0,0.0,939.0,10.0,10.0,0.0,2020-07-31,2020.0,7.0,Midwest
Nebraska,NE,,42.0,26.0,0.0,935.0,8.0,8.0,0.0,2020-07-24,2020.0,7.0,Midwest
Nebraska,NE,,29.0,20.0,0.0,928.0,8.0,8.0,0.0,2020-07-17,2020.0,7.0,Midwest
Nebraska,NE,,23.0,20.0,0.0,898.0,8.0,8.0,0.0,2020-07-10,2020.0,7.0,Midwest
Nebraska,NE,,23.0,20.0,0.0,894.0,8.0,7.0,0.0,2020-07-03,2020.0,7.0,Midwest
Nebraska,NE,,20.0,13.0,0.0,487.0,8.0,7.0,0.0,2020-06-23,2020.0,6.0,Midwest
Nebraska,NE,,20.0,13.0,0.0,400.0,7.0,7.0,0.0,2020-06-16,2020.0,6.0,Midwest
Nebraska,NE,,12.0,13.0,0.0,400.0,7.0,7.0,0.0,2020-05-27,2020.0,5.0,Midwest
Nebraska,NE,,10.0,13.0,0.0,400.0,7.0,7.0,0.0,2020-05-20,2020.0,5.0,Midwest
Nebraska,NE,,9.0,13.0,0.0,400.0,1.0,7.0,0.0,2020-05-13,2020.0,5.0,Midwest
Nebraska,NE,,5.0,13.0,0.0,400.0,0.0,7.0,0.0,2020-05-06,2020.0,5.0,Midwest
Nebraska,NE,,3.0,13.0,0.0,400.0,0.0,7.0,0.0,2020-04-28,2020.0,4.0,Midwest
Nebraska,NE,,1.0,13.0,0.0,400.0,0.0,7.0,0.0,2020-04-20,2020.0,4.0,Midwest
Nebraska,NE,,1.0,13.0,0.0,400.0,0.0,7.0,0.0,2020-04-16,2020.0,4.0,Midwest
Nebraska,NE,,1.0,13.0,0.0,400.0,0.0,7.0,0.0,2020-04-09,2020.0,4.0,Midwest
Nebraska,NE,,1.0,13.0,0.0,400.0,0.0,7.0,0.0,2020-04-01,2020.0,4.0,Midwest
Nebraska,NE,,1.0,13.0,0.0,400.0,0.0,7.0,0.0,2020-03-26,2020.0,3.0,Midwest
Nevada,NV,2648.0,1007.0,68.0,4.0,12368.0,4607.0,28.0,46.0,2021-01-26,2021.0,1.0,West
Nevada,NV,2648.0,946.0,68.0,4.0,12368.0,3720.0,28.0,45.0,2021-01-19,2021.0,1.0,West
Nevada,NV,2648.0,819.0,68.0,3.0,12368.0,2612.0,28.0,39.0,2021-01-12,2021.0,1.0,West
Nevada,NV,2648.0,813.0,68.0,2.0,12368.0,2612.0,28.0,10.0,2021-01-05,2021.0,1.0,West
Nevada,NV,2648.0,802.0,68.0,2.0,12368.0,2612.0,28.0,10.0,2020-12-29,2020.0,12.0,West
Nevada,NV,2648.0,561.0,68.0,2.0,12368.0,2466.0,28.0,10.0,2020-12-22,2020.0,12.0,West
Nevada,NV,2648.0,561.0,68.0,2.0,12368.0,2218.0,28.0,8.0,2020-12-15,2020.0,12.0,West
Nevada,NV,2648.0,481.0,68.0,2.0,12368.0,1131.0,28.0,6.0,2020-12-08,2020.0,12.0,West
Nevada,NV,2648.0,359.0,67.0,2.0,12368.0,1044.0,27.0,2.0,2020-12-01,2020.0,12.0,West
Nevada,NV,2648.0,339.0,65.0,2.0,12368.0,674.0,27.0,0.0,2020-11-24,2020.0,11.0,West
Nevada,NV,2648.0,275.0,49.0,2.0,12368.0,577.0,27.0,0.0,2020-11-17,2020.0,11.0,West
Nevada,NV,2648.0,203.0,46.0,2.0,12368.0,170.0,27.0,0.0,2020-11-10,2020.0,11.0,West
Nevada,NV,2648.0,171.0,43.0,2.0,12368.0,42.0,27.0,0.0,2020-11-03,2020.0,11.0,West
Nevada,NV,2648.0,159.0,42.0,2.0,12368.0,41.0,27.0,0.0,2020-10-27,2020.0,10.0,West
Nevada,NV,2648.0,149.0,39.0,2.0,12368.0,41.0,27.0,0.0,2020-10-20,2020.0,10.0,West
Nevada,NV,2648.0,146.0,39.0,2.0,12368.0,39.0,27.0,0.0,2020-10-13,2020.0,10.0,West
Nevada,NV,2648.0,142.0,39.0,2.0,12368.0,39.0,27.0,0.0,2020-10-06,2020.0,10.0,West
Nevada,NV,2648.0,136.0,36.0,2.0,12368.0,37.0,26.0,0.0,2020-09-29,2020.0,9.0,West
Nevada,NV,2648.0,128.0,36.0,2.0,12368.0,35.0,26.0,0.0,2020-09-22,2020.0,9.0,West
Nevada,NV,2648.0,123.0,34.0,2.0,12368.0,35.0,26.0,0.0,2020-09-15,2020.0,9.0,West
Nevada,NV,2648.0,110.0,32.0,2.0,12368.0,34.0,25.0,0.0,2020-09-08,2020.0,9.0,West
Nevada,NV,2648.0,104.0,32.0,2.0,12368.0,32.0,25.0,0.0,2020-09-01,2020.0,9.0,West
Nevada,NV,2648.0,94.0,32.0,2.0,12368.0,28.0,25.0,0.0,2020-08-25,2020.0,8.0,West
Nevada,NV,2648.0,87.0,32.0,1.0,12368.0,27.0,23.0,0.0,2020-08-18,2020.0,8.0,West
Nevada,NV,2648.0,87.0,32.0,1.0,12368.0,25.0,23.0,0.0,2020-08-11,2020.0,8.0,West
Nevada,NV,2648.0,78.0,30.0,1.0,12368.0,25.0,22.0,0.0,2020-08-04,2020.0,8.0,West
Nevada,NV,2648.0,66.0,29.0,0.0,12368.0,22.0,20.0,0.0,2020-07-28,2020.0,7.0,West
Nevada,NV,2648.0,55.0,27.0,0.0,12368.0,19.0,17.0,0.0,2020-07-21,2020.0,7.0,West
Nevada,NV,2648.0,49.0,27.0,0.0,12368.0,18.0,17.0,0.0,2020-07-15,2020.0,7.0,West
Nevada,NV,2648.0,41.0,26.0,0.0,12368.0,16.0,15.0,0.0,2020-07-07,2020.0,7.0,West
Nevada,NV,2560.0,38.0,26.0,0.0,12368.0,15.0,15.0,0.0,2020-06-30,2020.0,6.0,West
Nevada,NV,2162.0,34.0,26.0,0.0,9144.0,9.0,15.0,0.0,2020-06-23,2020.0,6.0,West
Nevada,NV,1563.0,30.0,26.0,0.0,8766.0,8.0,15.0,0.0,2020-06-16,2020.0,6.0,West
Nevada,NV,571.0,28.0,26.0,0.0,5001.0,7.0,15.0,0.0,2020-06-09,2020.0,6.0,West
Nevada,NV,571.0,23.0,22.0,0.0,3425.0,5.0,0.0,0.0,2020-06-02,2020.0,6.0,West
Nevada,NV,571.0,21.0,18.0,0.0,3425.0,5.0,0.0,0.0,2020-05-28,2020.0,5.0,West
Nevada,NV,571.0,18.0,18.0,0.0,121.0,1.0,0.0,0.0,2020-05-20,2020.0,5.0,West
Nevada,NV,571.0,16.0,18.0,0.0,121.0,0.0,0.0,0.0,2020-05-13,2020.0,5.0,West
Nevada,NV,571.0,16.0,18.0,0.0,49.0,0.0,0.0,0.0,2020-05-06,2020.0,5.0,West
Nevada,NV,571.0,9.0,18.0,0.0,39.0,0.0,0.0,0.0,2020-04-29,2020.0,4.0,West
Nevada,NV,571.0,7.0,18.0,0.0,39.0,0.0,0.0,0.0,2020-04-22,2020.0,4.0,West
Nevada,NV,571.0,6.0,18.0,0.0,39.0,0.0,0.0,0.0,2020-04-16,2020.0,4.0,West
Nevada,NV,571.0,6.0,18.0,0.0,39.0,0.0,0.0,0.0,2020-04-08,2020.0,4.0,West
Nevada,NV,571.0,2.0,18.0,0.0,39.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0,West
Nevada,NV,571.0,1.0,18.0,0.0,39.0,0.0,0.0,0.0,2020-03-26,2020.0,3.0,West
New Hampshire,NH,15.0,163.0,160.0,0.0,1321.0,430.0,414.0,2.0,2021-01-26,2021.0,1.0,Northeast
New Hampshire,NH,15.0,160.0,149.0,0.0,1267.0,417.0,391.0,2.0,2021-01-19,2021.0,1.0,Northeast
New Hampshire,NH,15.0,154.0,142.0,0.0,1267.0,407.0,363.0,2.0,2021-01-12,2021.0,1.0,Northeast
New Hampshire,NH,15.0,145.0,142.0,0.0,1122.0,373.0,363.0,1.0,2021-01-05,2021.0,1.0,Northeast
New Hampshire,NH,15.0,130.0,142.0,0.0,1065.0,334.0,219.0,0.0,2020-12-29,2020.0,12.0,Northeast
New Hampshire,NH,15.0,92.0,142.0,0.0,959.0,274.0,219.0,0.0,2020-12-22,2020.0,12.0,Northeast
New Hampshire,NH,15.0,73.0,50.0,0.0,791.0,171.0,30.0,0.0,2020-12-15,2020.0,12.0,Northeast
New Hampshire,NH,15.0,57.0,50.0,0.0,470.0,171.0,30.0,0.0,2020-12-09,2020.0,12.0,Northeast
New Hampshire,NH,15.0,42.0,19.0,0.0,385.0,13.0,1.0,0.0,2020-12-01,2020.0,12.0,Northeast
New Hampshire,NH,15.0,30.0,15.0,0.0,257.0,7.0,1.0,0.0,2020-11-24,2020.0,11.0,Northeast
New Hampshire,NH,15.0,16.0,13.0,0.0,148.0,1.0,1.0,0.0,2020-11-17,2020.0,11.0,Northeast
New Hampshire,NH,15.0,13.0,12.0,0.0,139.0,1.0,1.0,0.0,2020-11-10,2020.0,11.0,Northeast
New Hampshire,NH,15.0,12.0,12.0,0.0,134.0,1.0,1.0,0.0,2020-11-03,2020.0,11.0,Northeast
New Hampshire,NH,15.0,12.0,12.0,0.0,124.0,1.0,1.0,0.0,2020-10-27,2020.0,10.0,Northeast
New Hampshire,NH,15.0,12.0,12.0,0.0,114.0,1.0,1.0,0.0,2020-10-20,2020.0,10.0,Northeast
New Hampshire,NH,15.0,12.0,12.0,0.0,103.0,1.0,1.0,0.0,2020-10-13,2020.0,10.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,99.0,1.0,1.0,0.0,2020-10-06,2020.0,10.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,93.0,1.0,1.0,0.0,2020-09-30,2020.0,9.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,90.0,1.0,1.0,0.0,2020-09-22,2020.0,9.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,84.0,1.0,1.0,0.0,2020-09-15,2020.0,9.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,79.0,1.0,1.0,0.0,2020-09-08,2020.0,9.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,76.0,1.0,1.0,0.0,2020-09-01,2020.0,9.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,72.0,1.0,1.0,0.0,2020-08-25,2020.0,8.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,69.0,1.0,1.0,0.0,2020-08-18,2020.0,8.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,61.0,1.0,1.0,0.0,2020-08-11,2020.0,8.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,60.0,1.0,1.0,0.0,2020-08-04,2020.0,8.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,52.0,1.0,1.0,0.0,2020-07-28,2020.0,7.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,49.0,1.0,1.0,0.0,2020-07-21,2020.0,7.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,43.0,1.0,1.0,0.0,2020-07-10,2020.0,7.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,40.0,1.0,1.0,0.0,2020-07-07,2020.0,7.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,37.0,1.0,1.0,0.0,2020-07-01,2020.0,7.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,34.0,1.0,0.0,0.0,2020-06-23,2020.0,6.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,31.0,1.0,0.0,0.0,2020-06-16,2020.0,6.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,24.0,1.0,0.0,0.0,2020-06-09,2020.0,6.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,21.0,1.0,0.0,0.0,2020-06-02,2020.0,6.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,17.0,1.0,0.0,0.0,2020-05-27,2020.0,5.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,15.0,0.0,0.0,0.0,2020-05-20,2020.0,5.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,14.0,0.0,0.0,0.0,2020-05-13,2020.0,5.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,13.0,0.0,0.0,0.0,2020-05-06,2020.0,5.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,10.0,0.0,0.0,0.0,2020-04-29,2020.0,4.0,Northeast
New Hampshire,NH,15.0,11.0,11.0,0.0,7.0,0.0,0.0,0.0,2020-04-22,2020.0,4.0,Northeast
New Hampshire,NH,15.0,3.0,11.0,0.0,6.0,0.0,0.0,0.0,2020-04-15,2020.0,4.0,Northeast
New Hampshire,NH,15.0,1.0,11.0,0.0,4.0,0.0,0.0,0.0,2020-04-08,2020.0,4.0,Northeast
New Hampshire,NH,15.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,2020-04-01,2020.0,4.0,Northeast
New Hampshire,NH,15.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,2020-03-26,2020.0,3.0,Northeast
New Jersey,NJ,61000.0,2007.0,1189.0,3.0,139949.0,4283.0,,52.0,2021-01-26,2021.0,1.0,Northeast
New Jersey,NJ,61000.0,1933.0,1189.0,3.0,139949.0,3956.0,,52.0,2021-01-19,2021.0,1.0,Northeast
New Jersey,NJ,61000.0,1674.0,1189.0,3.0,139949.0,3620.0,,52.0,2021-01-12,2021.0,1.0,Northeast
New Jersey,NJ,61000.0,1674.0,1189.0,3.0,139949.0,3620.0,,52.0,2021-01-05,2021.0,1.0,Northeast
New Jersey,NJ,61000.0,1674.0,1189.0,3.0,139949.0,3620.0,,52.0,2020-12-29,2020.0,12.0,Northeast
New Jersey,NJ,61000.0,1487.0,1189.0,3.0,139949.0,3557.0,,52.0,2020-12-22,2020.0,12.0,Northeast
New Jersey,NJ,61000.0,1487.0,1189.0,3.0,139949.0,3557.0,,52.0,2020-12-15,2020.0,12.0,Northeast
New Jersey,NJ,61000.0,1401.0,1189.0,3.0,139949.0,3393.0,,52.0,2020-12-08,2020.0,12.0,Northeast
New Jersey,NJ,61000.0,1307.0,1189.0,3.0,139949.0,3310.0,,52.0,2020-12-01,2020.0,12.0,Northeast
New Jersey,NJ,61000.0,1182.0,1189.0,3.0,139949.0,3144.0,,52.0,2020-11-24,2020.0,11.0,Northeast
New Jersey,NJ,61000.0,1182.0,1189.0,3.0,139949.0,3144.0,,52.0,2020-11-17,2020.0,11.0,Northeast
New Jersey,NJ,61000.0,1112.0,1189.0,3.0,139949.0,3114.0,,52.0,2020-11-10,2020.0,11.0,Northeast
New Jersey,NJ,61000.0,1059.0,1189.0,3.0,139949.0,3052.0,,52.0,2020-11-03,2020.0,11.0,Northeast
New Jersey,NJ,61000.0,1059.0,1189.0,3.0,139949.0,3052.0,,52.0,2020-10-26,2020.0,10.0,Northeast
New Jersey,NJ,61000.0,1059.0,1189.0,3.0,101446.0,3050.0,,52.0,2020-10-20,2020.0,10.0,Northeast
